STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,SCH_BUS,DRUNK_DR,FATALS
6,1,1,1,73,10,5,0,0,1
6,2,0,2,17,12,7,0,0,1
6,2,0,2,61,12,6,0,0,2
6,1,0,1,107,12,1,0,0,1
6,1,0,2,33,10,5,0,0,1
6,3,0,2,67,11,5,0,1,1
6,1,1,1,67,10,2,0,0,1
6,1,1,1,73,11,6,0,0,1
6,1,0,2,111,1,3,0,0,1
6,1,1,1,67,2,2,0,0,1
6,2,0,3,7,12,6,0,0,1
6,2,0,4,111,9,1,0,0,1
6,2,0,3,17,11,7,0,1,1
6,1,1,1,13,9,2,0,0,1
6,1,0,1,85,12,2,0,0,1
6,2,0,3,73,9,6,0,0,2
6,1,0,1,37,11,6,0,1,1
6,1,1,1,65,10,4,0,1,1
6,1,1,1,1,11,6,0,0,1
6,2,0,2,71,10,2,0,1,1
6,1,0,2,17,11,7,0,1,1
6,1,1,1,73,10,3,0,0,1
6,2,1,2,95,11,3,0,0,1
6,1,0,1,73,3,5,0,0,1
6,2,0,4,37,2,4,0,0,1
6,2,0,3,37,10,4,0,1,1
6,1,0,1,29,12,6,0,0,1
6,1,0,1,85,3,3,0,1,1
6,1,1,1,85,4,5,0,1,1
6,1,2,1,73,4,1,0,0,1
6,2,0,2,67,12,3,0,0,1
6,1,2,1,57,5,2,0,0,1
6,1,1,1,29,4,2,0,0,1
6,2,0,8,37,7,2,0,0,1
6,4,0,1,65,1,5,0,1,1
6,2,0,2,115,8,6,0,0,1
6,5,0,12,13,3,1,0,0,1
6,1,1,1,37,2,5,0,0,1
6,2,0,2,13,2,7,0,0,1
6,1,1,3,37,1,3,0,0,1
6,1,1,3,29,3,1,0,0,1
6,1,1,1,67,10,3,0,0,1
6,1,1,1,37,3,1,0,0,1
6,4,0,10,37,7,2,0,0,1
6,1,1,1,67,10,3,0,0,1
6,1,0,1,79,7,3,0,0,1
6,1,0,3,67,11,7,0,1,3
6,1,0,1,95,10,5,0,1,1
6,1,1,2,65,4,7,0,1,1
6,1,1,1,71,11,1,0,0,1
6,1,0,2,97,8,5,0,0,1
6,1,1,1,65,1,4,0,0,1
6,1,0,5,85,8,7,0,1,2
6,1,0,1,59,4,5,0,0,1
6,1,1,1,53,4,4,0,0,1
6,2,0,3,85,9,4,0,0,1
6,1,1,1,85,12,3,0,0,1
6,1,0,1,71,6,7,0,1,1
6,3,0,3,81,4,4,0,0,1
6,1,1,2,95,6,2,0,0,1
6,1,0,1,29,2,2,0,1,1
6,2,1,3,65,7,6,0,0,1
6,4,0,4,37,12,6,0,0,1
6,1,1,1,59,12,3,0,0,1
6,1,1,1,29,4,2,0,0,1
6,3,0,6,85,7,6,0,1,1
6,1,1,1,29,12,6,0,0,1
6,1,0,3,29,2,4,0,1,1
6,1,0,4,71,7,3,0,0,1
6,1,0,10,81,5,7,0,0,5
6,1,0,1,71,7,7,0,0,1
6,1,1,1,1,3,2,0,0,1
6,1,0,2,61,12,3,0,0,1
6,2,0,2,1,4,5,0,1,1
6,3,0,11,71,7,7,0,0,2
6,8,0,15,59,10,5,0,0,1
6,1,1,0,65,5,2,0,0,1
6,1,1,1,1,5,4,0,0,1
6,2,0,2,71,7,5,0,0,1
6,2,1,4,37,7,1,0,1,1
6,1,0,3,65,5,1,0,1,1
6,1,0,4,71,8,5,0,0,2
6,1,1,2,67,12,3,0,0,1
6,1,1,1,85,5,2,0,0,1
6,1,1,1,85,5,2,0,1,1
6,3,0,6,29,3,7,0,0,2
6,1,0,2,29,6,1,0,1,1
6,2,0,3,1,9,2,0,0,1
6,1,1,4,37,12,6,0,0,1
6,1,1,1,73,12,3,0,0,1
6,1,1,0,71,9,4,0,0,1
6,2,0,2,7,6,5,0,0,1
6,2,0,5,37,12,7,0,0,1
6,2,0,4,71,6,6,0,0,1
6,2,0,3,71,9,2,0,1,1
6,3,1,3,85,6,5,0,0,1
6,1,0,1,15,12,7,0,0,1
6,1,0,1,71,10,4,0,1,1
6,1,1,1,37,10,2,0,0,1
6,1,0,1,65,7,5,0,1,1
6,1,0,2,47,9,6,0,1,1
6,2,0,2,1,9,2,0,0,1
6,1,1,1,37,10,5,0,0,1
6,1,1,1,85,10,2,0,0,1
6,1,1,1,29,10,6,0,0,1
6,6,1,7,65,10,5,0,1,1
6,1,0,2,29,12,4,0,1,1
6,2,0,3,23,9,7,0,0,1
6,2,0,2,13,11,7,0,0,1
6,3,0,3,71,9,2,0,1,1
6,4,0,4,1,11,2,0,1,2
6,2,0,2,37,11,3,0,0,1
6,4,1,5,101,10,5,0,0,1
6,2,0,6,37,12,4,0,0,1
6,1,0,2,53,9,2,0,0,1
6,1,0,1,37,11,3,0,0,1
6,1,0,3,73,11,7,0,1,2
6,3,1,2,1,11,7,0,0,1
6,3,0,3,67,11,6,0,0,1
6,1,1,1,37,11,4,0,0,1
6,1,0,3,65,11,7,0,1,1
6,1,0,2,113,12,1,0,0,1
6,1,0,2,65,11,4,0,0,1
6,8,0,16,71,8,7,0,0,2
6,1,0,2,115,12,4,0,1,1
6,1,0,1,13,11,5,0,1,1
6,1,1,1,71,12,7,0,0,1
6,2,0,7,71,11,1,0,0,1
6,1,1,1,37,12,6,0,0,1
6,1,1,1,37,12,2,0,0,1
6,2,0,2,59,12,7,0,1,1
6,1,0,2,81,12,3,0,0,1
6,1,1,1,85,12,3,0,0,1
6,1,1,1,37,12,7,0,0,1
6,1,0,2,13,11,7,0,0,1
6,2,0,6,37,12,1,0,2,1
6,1,1,1,59,12,4,0,0,1
6,1,1,1,29,12,5,0,0,1
6,1,1,4,111,12,5,0,0,1
6,4,0,5,73,12,1,0,0,1
6,1,1,1,1,3,7,0,0,1
6,1,0,2,59,12,2,0,1,2
6,1,0,1,29,6,1,0,0,1
6,1,2,1,67,12,5,0,1,1
6,2,0,2,73,12,4,0,0,1
6,1,1,1,17,4,7,0,0,1
6,2,0,2,65,12,5,0,0,1
6,2,0,2,67,12,2,0,0,1
6,1,1,2,1,12,3,0,0,1
6,2,0,4,37,10,4,0,0,1
6,2,0,3,37,12,2,0,0,1
6,1,0,2,103,12,2,0,0,2
6,2,0,2,65,8,5,0,0,1
6,1,0,1,13,12,4,0,0,1
6,1,0,3,107,12,3,0,0,1
6,2,0,5,65,11,7,0,0,2
6,2,0,3,65,12,5,0,1,1
6,3,1,4,95,12,3,0,0,1
6,2,0,3,81,12,5,0,0,1
6,1,0,1,45,12,3,0,0,1
6,1,1,1,67,10,2,0,0,1
6,2,0,2,1,4,6,0,0,1
6,1,3,1,1,12,3,0,0,1
6,2,1,2,85,11,2,0,0,1
6,2,0,8,101,11,3,0,0,4
6,1,0,1,29,11,4,0,0,1
6,1,1,2,59,12,6,0,0,1
6,2,0,2,59,12,5,0,1,1
6,1,0,4,85,2,1,0,0,1
6,1,0,3,23,12,5,0,0,1
6,1,0,2,71,12,6,0,0,2
6,1,1,1,83,12,6,0,0,1
6,1,0,1,37,12,6,0,0,1
6,2,0,3,71,12,6,0,0,1
6,2,0,3,29,12,1,0,1,1
6,1,1,2,59,12,1,0,1,1
6,5,0,8,13,12,7,0,0,1
6,1,0,2,67,12,1,0,1,1
6,1,0,1,37,12,3,0,0,1
6,1,1,1,37,8,3,0,1,2
6,4,0,6,37,12,3,0,0,1
6,1,0,1,37,3,1,0,0,1
6,1,1,1,75,12,3,0,0,1
6,2,0,3,37,3,1,0,1,1
6,3,0,12,65,12,7,0,0,2
6,3,0,4,37,3,3,0,0,1
6,1,1,1,73,12,1,0,0,1
6,1,1,1,1,12,3,0,0,1
6,1,1,2,59,12,6,0,0,1
6,1,0,1,89,4,6,0,0,1
6,1,1,1,75,12,1,0,0,1
6,1,1,1,65,12,1,0,0,1
6,3,0,5,29,12,4,0,0,1
6,3,0,9,29,12,2,0,0,1
6,1,0,3,101,7,2,0,0,1
6,2,0,2,37,12,1,0,0,1
6,2,2,1,65,8,5,0,0,1
6,2,0,8,61,12,1,0,0,1
6,1,1,1,65,9,5,0,0,1
6,1,1,1,111,12,1,0,0,1
6,1,1,1,37,12,2,0,0,1
6,1,1,1,37,9,3,0,0,1
6,1,0,1,19,12,7,0,0,1
6,2,1,7,19,12,1,0,0,1
6,1,1,1,59,10,6,0,0,1
6,2,0,2,37,11,7,0,0,1
6,2,1,5,37,12,1,0,0,1
6,2,0,2,33,12,7,0,1,1
6,1,0,2,37,12,2,0,1,1
6,2,0,3,71,12,2,0,0,1
6,2,1,3,67,12,2,0,0,1
6,2,0,2,37,12,6,0,0,1
6,1,1,1,71,1,4,0,0,1
6,1,1,1,37,7,1,0,0,1
6,5,0,2,37,4,3,0,0,1
6,1,1,1,15,12,7,0,0,1
6,1,1,1,37,3,2,0,0,1
6,2,0,2,65,7,7,0,0,1
6,2,1,2,59,12,7,0,0,1
6,1,0,1,37,7,2,0,1,1
6,1,0,6,37,9,7,0,1,5
6,1,1,1,59,10,6,0,0,1
6,2,0,2,73,11,2,0,0,1
6,1,0,2,41,12,3,0,0,1
6,2,0,2,89,3,5,0,0,1
6,1,3,1,75,12,3,0,0,1
6,2,0,2,101,11,5,0,0,1
6,1,0,1,29,12,7,0,1,1
6,2,0,1,59,10,4,0,1,1
6,1,1,1,19,12,3,0,0,1
6,2,0,2,71,11,6,0,0,1
6,1,0,1,89,4,2,0,0,1
6,2,0,3,65,3,1,0,0,2
6,1,1,1,13,12,2,0,0,1
6,1,1,2,29,12,7,0,0,1
6,1,0,1,99,12,2,0,1,1
6,5,0,10,61,12,3,0,0,1
6,3,0,3,61,12,3,0,0,1
6,1,1,1,37,3,7,0,0,1
6,2,0,2,71,11,2,0,0,1
6,1,0,2,13,4,6,0,1,1
6,1,0,1,37,9,2,0,0,1
6,1,1,1,1,3,7,0,1,1
6,2,0,4,37,10,7,0,2,1
6,2,0,5,81,5,2,0,1,3
6,2,0,3,65,4,1,0,0,1
6,1,0,1,1,11,5,0,1,1
6,4,1,3,75,1,3,0,0,2
6,2,0,3,73,5,2,0,0,1
6,1,0,1,13,7,5,0,0,1
6,2,0,4,115,1,4,0,0,1
6,2,0,6,111,7,3,0,0,1
6,1,1,1,71,2,6,0,0,1
6,1,1,1,59,3,6,0,0,1
6,2,0,3,73,6,1,0,2,1
6,1,0,4,115,10,1,0,1,3
6,1,0,2,93,6,1,0,0,1
6,3,0,4,37,11,7,0,0,1
6,1,1,4,111,10,7,0,0,1
6,1,0,2,29,11,4,0,1,1
6,2,0,3,65,12,1,0,0,1
6,2,0,2,71,11,7,0,0,1
6,1,1,1,37,1,1,0,0,1
6,1,1,2,13,5,4,0,0,1
6,2,0,2,37,3,5,0,0,2
6,1,1,1,65,2,5,0,0,1
6,1,1,1,29,4,6,0,0,1
6,1,1,1,59,3,6,0,0,1
6,1,1,1,71,12,6,0,0,1
6,2,0,1,59,1,4,0,0,1
6,2,0,3,59,8,7,0,1,1
6,1,1,1,77,1,6,0,0,1
6,2,0,7,67,1,7,0,0,1
6,2,0,2,65,4,7,0,0,1
6,1,1,2,17,4,6,0,1,1
6,2,1,3,71,2,4,0,0,1
6,1,1,1,65,2,3,0,0,1
6,1,0,2,37,4,6,0,1,1
6,1,2,1,1,6,1,0,0,1
6,1,0,2,77,5,6,0,1,2
6,1,0,4,71,6,1,0,1,1
6,1,1,1,59,3,2,0,0,1
6,1,1,1,23,5,4,0,0,1
6,1,0,1,37,4,4,0,1,1
6,3,0,7,71,4,3,1,0,1
6,1,1,1,77,5,4,0,0,1
6,2,1,2,37,4,4,0,0,1
6,1,0,1,73,6,4,0,0,1
6,3,0,3,37,5,6,1,0,1
6,2,0,2,67,8,6,0,0,1
6,1,2,2,81,4,3,0,0,1
6,1,1,1,37,1,1,0,0,1
6,1,0,1,77,6,1,0,1,1
6,7,0,10,61,4,3,0,0,1
6,1,1,1,37,6,4,0,0,1
6,1,0,1,29,7,7,0,1,1
6,1,1,1,77,1,6,0,0,1
6,1,0,1,17,5,6,0,1,1
6,1,1,2,59,1,6,0,1,1
6,1,1,1,77,1,5,0,0,1
6,2,0,2,65,1,4,0,0,1
6,1,1,1,65,1,6,0,0,1
6,1,0,1,37,5,4,0,0,1
6,2,0,2,89,1,2,0,0,1
6,1,1,1,73,1,5,0,0,1
6,1,0,1,71,7,2,0,0,1
6,1,1,3,59,5,5,0,0,1
6,1,1,1,83,2,4,0,0,1
6,1,0,1,37,7,7,0,1,1
6,1,1,1,37,7,1,0,1,1
6,1,0,1,71,6,1,0,0,1
6,1,0,1,71,2,2,0,0,1
6,2,1,2,77,3,3,0,0,1
6,2,0,1,1,6,3,0,0,1
6,2,0,2,13,4,1,0,0,1
6,3,0,4,71,3,6,0,0,1
6,1,1,1,77,2,1,0,0,1
6,2,0,2,71,8,7,0,0,1
6,1,1,3,65,3,6,0,0,1
6,1,1,3,111,3,3,0,0,1
6,2,0,2,19,2,5,0,0,1
6,1,1,1,19,3,6,0,0,1
6,2,0,2,77,5,5,0,0,1
6,1,1,1,83,3,7,0,0,1
6,1,1,1,83,6,7,0,0,1
6,2,0,4,85,4,2,0,1,1
6,1,1,1,77,4,3,0,0,1
6,3,0,3,65,5,2,0,0,1
6,2,0,3,33,4,4,0,0,1
6,2,0,3,39,3,5,0,0,1
6,5,0,8,83,6,3,0,0,1
6,1,0,3,79,4,5,0,0,1
6,2,0,2,37,8,1,0,1,1
6,1,0,1,53,4,2,0,0,1
6,1,0,3,13,8,2,0,0,1
6,1,0,1,37,8,4,0,0,1
6,1,0,1,29,9,1,0,1,1
6,1,1,1,73,5,5,0,0,1
6,1,0,4,77,5,3,0,1,1
6,2,0,2,67,1,4,0,0,1
6,2,0,2,65,3,2,0,0,1
6,2,1,2,19,2,6,0,0,1
6,1,1,1,19,3,6,0,0,1
6,1,1,2,65,6,1,0,0,1
6,2,0,1,37,3,5,0,0,1
6,1,1,2,17,2,6,0,1,1
6,2,0,2,57,6,1,0,0,1
6,1,1,1,37,4,3,0,0,1
6,1,1,1,77,3,4,0,0,1
6,1,1,1,37,4,5,0,0,1
6,2,0,2,37,2,2,0,0,1
6,2,0,2,65,4,2,0,1,1
6,2,0,2,37,4,4,0,1,1
6,2,0,4,115,6,5,0,0,2
6,2,1,2,37,7,3,0,0,1
6,1,1,1,23,6,7,0,0,1
6,1,1,1,29,7,5,0,0,1
6,4,0,2,59,7,2,0,1,1
6,2,0,3,59,4,3,0,0,2
6,1,1,1,77,7,5,0,0,1
6,1,1,3,37,7,5,0,0,1
6,1,1,1,65,7,7,0,1,1
6,1,1,1,71,7,5,0,0,1
6,2,1,3,65,7,7,0,2,1
6,1,1,1,59,3,7,0,0,1
6,1,1,1,37,7,7,0,0,1
6,1,1,1,99,7,6,0,0,1
6,1,0,1,67,7,1,0,1,1
6,1,0,3,97,7,1,0,0,1
6,1,1,1,37,8,2,0,0,1
6,1,0,1,71,6,2,0,1,1
6,1,0,1,37,4,6,0,0,1
6,2,0,2,23,7,7,0,1,1
6,3,0,4,59,8,5,0,0,1
6,1,0,3,37,7,7,0,0,1
6,3,1,1,113,7,1,0,0,1
6,2,0,5,1,8,5,0,0,1
6,2,0,2,37,8,1,0,1,1
6,2,0,2,71,4,3,0,0,1
6,1,0,3,37,8,1,0,1,1
6,2,0,3,77,8,7,0,1,1
6,1,0,1,37,8,1,0,0,1
6,1,0,4,77,8,2,0,1,2
6,6,0,15,37,8,2,0,0,1
6,2,0,2,71,5,2,0,0,1
6,2,0,2,37,8,1,0,1,1
6,2,0,2,37,8,3,0,0,1
6,1,0,1,73,8,3,0,0,1
6,1,0,2,37,8,4,0,0,1
6,1,0,1,37,6,1,0,0,1
6,1,1,1,71,8,7,0,0,1
6,5,0,3,1,7,1,0,2,1
6,2,0,4,67,8,1,0,0,1
6,2,0,2,67,8,4,0,0,1
6,1,0,2,71,6,3,0,0,1
6,2,0,4,111,9,2,0,1,2
6,2,0,3,1,8,1,0,1,1
6,2,0,2,29,9,4,0,1,1
6,1,1,1,7,8,3,0,0,1
6,1,1,1,65,9,5,0,0,1
6,1,0,3,71,6,6,0,1,1
6,2,0,2,95,9,3,0,0,1
6,1,1,2,37,9,6,0,0,1
6,1,1,1,37,9,4,0,0,1
6,1,1,1,37,8,7,0,0,1
6,1,1,1,71,9,4,0,0,1
6,2,0,2,37,9,5,0,0,1
6,1,1,1,111,9,6,0,0,1
6,1,1,1,37,9,4,0,0,1
6,1,0,1,65,9,7,0,1,1
6,1,1,1,37,9,7,0,0,1
6,3,0,2,65,8,7,0,1,1
6,2,0,2,111,10,1,0,1,1
6,1,0,3,113,9,7,0,1,1
6,2,0,4,111,8,5,0,1,1
6,2,0,2,37,9,5,0,0,1
6,2,0,3,71,8,3,0,0,1
6,2,0,3,73,9,7,0,1,1
6,2,0,4,67,9,7,0,0,2
6,2,0,2,85,9,6,0,0,1
6,1,1,1,59,9,7,0,0,1
6,3,0,3,37,10,4,0,0,1
6,4,0,4,77,10,2,0,1,1
6,1,2,1,37,10,5,0,0,1
6,1,1,1,7,9,1,0,1,1
6,1,1,2,77,8,4,0,0,1
6,2,0,2,29,10,6,0,0,1
6,3,0,6,65,10,7,0,1,1
6,1,1,1,77,9,2,0,0,1
6,1,1,1,81,10,7,0,0,1
6,1,0,2,113,10,5,0,1,1
6,2,0,2,59,10,6,0,0,1
6,1,1,1,77,9,3,0,0,1
6,1,0,2,83,10,1,0,0,1
6,2,0,3,59,7,7,0,0,1
6,2,0,2,85,10,4,0,0,1
6,1,1,2,13,8,1,0,1,1
6,1,0,1,59,3,3,0,1,1
6,1,0,1,65,9,3,0,0,1
6,6,0,13,77,10,3,0,1,5
6,1,1,1,37,10,4,0,0,1
6,2,0,3,37,10,6,0,1,1
6,1,1,1,37,10,7,0,0,1
6,2,0,1,65,5,7,0,0,1
6,2,0,1,59,8,6,0,1,1
6,1,1,1,67,10,3,0,0,1
6,1,0,4,59,9,2,0,1,1
6,2,0,2,53,8,7,0,0,1
6,1,1,1,81,5,5,0,0,1
6,1,1,3,19,9,4,0,0,1
6,2,0,2,99,10,6,0,0,1
6,1,0,1,19,9,2,0,1,1
6,1,1,1,19,10,1,0,0,1
6,1,0,1,41,10,6,0,0,1
6,1,1,1,37,10,1,0,0,1
6,1,1,1,19,11,3,0,0,1
6,1,1,1,71,10,1,0,0,1
6,2,0,2,77,11,1,0,0,1
6,1,1,1,37,11,1,0,0,1
6,1,0,1,111,11,3,0,1,1
6,1,0,1,13,11,3,0,0,1
6,1,1,1,19,11,5,0,0,1
6,2,0,3,65,6,3,0,0,1
6,1,0,2,95,11,6,0,1,2
6,1,0,1,37,11,4,0,0,1
6,1,0,1,67,8,1,0,1,1
6,1,0,2,65,11,5,0,0,1
6,1,1,3,65,11,6,0,0,1
6,1,1,1,37,11,5,0,0,1
6,1,1,1,71,11,1,0,0,1
6,1,0,1,65,11,7,0,1,1
6,2,1,5,73,11,5,0,0,1
6,1,1,1,77,11,1,0,0,1
6,2,0,4,37,8,1,0,0,1
6,1,0,1,37,11,3,0,0,1
6,1,1,1,71,11,6,0,0,1
6,1,1,1,19,8,6,0,0,1
6,2,0,4,71,11,7,0,0,1
6,1,0,1,113,11,7,0,0,1
6,1,0,1,29,11,1,0,0,1
6,2,1,2,81,12,2,0,0,1
6,1,0,1,85,9,2,0,1,1
6,2,0,2,65,12,3,0,0,1
6,2,0,2,83,11,4,0,0,1
6,2,2,5,81,10,5,0,1,2
6,2,0,1,71,12,3,0,0,1
6,3,0,4,89,12,3,0,0,1
6,3,0,3,65,12,2,0,0,1
6,1,1,4,53,12,7,0,0,1
6,1,2,1,59,10,6,0,0,1
6,1,1,1,71,12,6,0,0,1
6,1,0,1,37,12,7,0,0,1
6,3,0,5,79,12,7,0,0,1
6,1,1,1,37,12,2,0,0,1
6,1,1,1,37,10,7,0,0,1
6,1,1,1,1,12,3,0,0,1
6,1,1,4,77,12,3,0,0,1
6,1,1,1,5,12,1,0,0,1
6,2,0,2,59,5,1,0,0,1
6,1,0,1,19,12,3,0,1,1
6,2,0,4,37,12,4,0,0,1
6,3,0,3,29,12,5,0,0,1
6,2,0,2,77,10,3,0,0,1
6,2,1,2,65,10,1,0,2,1
6,2,0,3,99,11,6,0,1,1
6,1,0,1,67,11,7,0,1,1
6,2,1,1,111,10,3,0,0,1
6,1,0,1,65,12,1,0,1,1
6,1,0,22,65,12,5,0,0,1
6,1,1,3,37,10,5,0,0,1
6,1,1,4,85,12,1,0,0,1
6,1,1,1,71,12,1,0,0,1
6,2,0,2,1,11,1,0,1,1
6,1,1,3,59,4,6,0,0,1
6,2,0,4,65,11,1,0,1,1
6,1,0,1,47,3,1,0,0,1
6,1,1,1,53,5,3,0,0,1
6,1,1,1,85,9,3,0,0,1
6,3,1,1,37,10,2,0,0,1
6,2,0,2,37,10,6,0,0,1
6,1,0,1,59,12,2,0,0,1
6,1,1,1,37,11,6,0,0,1
6,1,0,1,65,11,4,0,1,1
6,1,1,1,59,11,7,0,0,1
6,1,0,1,71,12,2,0,1,1
6,1,1,1,37,12,6,0,0,1
6,2,0,4,99,12,2,0,0,1
6,1,0,1,53,5,6,0,0,1
6,1,1,1,65,4,6,0,0,1
6,1,1,1,71,4,7,0,0,1
6,4,0,9,85,4,6,0,1,1
6,1,1,3,85,8,7,0,1,1
6,1,1,1,75,12,2,0,0,1
6,1,1,1,53,8,3,0,0,1
6,1,0,2,85,9,4,0,0,1
6,2,0,5,65,5,7,0,0,1
6,1,1,1,37,12,6,0,0,1
6,2,0,2,65,10,7,0,0,1
6,1,0,4,23,12,2,0,1,1
6,1,1,1,71,12,2,0,0,1
6,1,0,6,73,2,1,0,0,1
6,1,0,1,83,8,5,0,0,1
6,1,0,5,71,12,1,0,1,2
6,1,0,1,99,8,4,0,0,1
6,1,0,2,65,11,7,0,1,1
6,3,0,6,111,5,6,0,0,1
6,2,0,3,71,8,7,0,0,1
6,1,0,1,111,9,6,0,0,1
6,1,0,2,71,9,7,0,0,1
6,1,1,1,37,9,3,0,0,1
6,3,0,3,59,4,6,0,0,1
6,1,1,3,85,6,6,0,0,1
6,1,0,1,97,9,6,0,1,1
6,2,0,2,47,4,3,0,0,1
6,1,1,1,85,7,4,0,0,1
6,2,1,2,107,10,3,0,0,1
6,1,0,1,71,7,4,0,1,1
6,1,0,3,65,5,4,0,1,1
6,2,0,2,71,12,6,0,0,1
6,1,1,1,65,12,3,0,0,1
6,2,1,2,111,10,2,0,0,1
6,1,0,1,111,10,1,0,0,1
6,1,0,1,59,8,2,0,1,1
6,1,0,2,105,12,1,0,0,1
6,1,0,2,67,12,7,0,0,1
6,1,2,1,59,3,3,0,0,2
6,1,0,22,73,12,5,0,0,1
6,1,2,1,71,12,5,0,0,1
6,1,0,2,65,12,1,0,1,1
6,3,1,5,71,3,2,0,0,1
6,1,1,1,29,10,4,0,0,1
6,2,0,2,77,7,6,0,1,1
6,4,0,1,71,12,2,0,0,1
6,2,0,3,59,8,7,0,0,1
6,1,1,1,95,2,4,0,0,1
6,1,1,1,37,11,6,0,0,1
6,2,2,3,37,10,7,0,0,1
6,1,0,1,65,9,7,0,1,1
6,1,0,2,37,2,4,0,1,1
6,1,1,1,73,11,5,0,0,1
6,1,1,4,85,12,6,0,0,1
6,1,1,1,59,10,7,0,0,1
6,2,0,5,73,6,5,0,0,1
6,2,0,2,77,12,1,0,1,1
6,1,0,1,53,12,3,0,0,1
6,1,1,1,65,7,3,0,0,1
6,2,0,4,83,3,7,0,0,1
6,1,1,5,71,9,6,0,0,1
6,2,0,3,71,12,6,0,1,1
6,5,0,5,65,4,6,0,0,1
6,1,0,1,71,12,6,0,0,1
6,1,0,1,59,11,1,0,1,1
6,1,1,1,71,12,1,0,0,1
6,1,1,1,65,7,4,0,0,1
6,2,0,2,71,5,3,1,0,1
6,1,4,1,37,6,2,0,1,1
6,1,1,2,65,9,1,0,1,1
6,1,2,1,71,12,4,0,0,1
6,1,1,1,85,1,5,0,0,1
6,1,0,2,37,2,5,0,0,2
6,1,0,1,37,9,7,0,0,1
6,1,0,1,1,2,5,0,1,1
6,2,1,2,1,9,6,0,1,1
6,2,0,2,1,10,4,0,1,1
6,3,0,1,1,11,2,0,1,1
6,2,1,4,59,5,5,0,0,1
6,5,0,5,37,10,4,0,0,1
6,1,1,1,71,11,3,0,0,1
6,1,0,1,73,7,2,0,1,1
6,1,1,1,59,9,2,0,0,1
6,1,0,1,37,1,3,0,1,1
6,4,0,3,65,12,7,0,0,1
6,1,0,2,65,12,6,0,1,1
6,2,0,2,37,10,3,0,0,1
6,2,0,2,37,12,5,0,0,1
6,2,0,4,73,11,4,0,0,1
6,1,0,1,73,8,7,0,0,1
6,2,0,2,111,12,2,0,0,1
6,1,1,1,85,1,4,0,0,1
6,1,1,1,19,2,1,0,0,1
6,1,1,1,59,3,2,0,0,1
6,6,0,2,85,6,2,0,1,1
6,1,0,1,41,7,2,0,0,1
6,1,1,0,59,5,5,0,0,1
6,1,0,1,13,8,5,0,0,1
6,1,0,4,71,11,4,0,0,1
6,1,1,1,31,10,4,0,0,1
6,1,1,1,65,12,7,0,0,1
6,3,0,4,65,12,6,0,1,1
6,1,0,1,65,6,3,0,0,1
8,1,1,1,77,1,3,0,0,1
8,1,0,3,43,1,4,0,0,1
8,2,2,3,29,1,7,0,0,2
8,1,0,1,123,1,6,0,0,1
8,1,0,2,41,1,3,0,0,1
8,1,0,1,41,1,5,0,1,1
8,1,0,4,121,1,2,0,0,2
8,1,0,1,19,1,3,0,0,1
8,1,0,1,31,1,3,0,1,1
8,1,0,2,59,1,7,0,1,2
8,1,0,2,41,1,1,0,1,1
8,1,0,2,101,1,7,0,1,1
8,1,0,1,31,1,2,0,1,1
8,1,0,1,101,1,7,0,0,1
8,1,1,2,1,1,5,0,0,1
8,3,0,7,87,1,4,0,0,1
8,2,0,2,31,1,3,0,0,1
8,1,1,1,41,1,6,0,0,1
8,1,0,2,123,1,1,0,1,1
8,3,0,3,13,1,3,0,0,1
8,1,1,2,1,1,7,0,0,1
8,2,0,3,123,1,7,0,2,1
8,1,0,1,59,1,1,0,0,1
8,1,0,1,37,1,2,0,0,1
8,1,1,1,101,1,1,0,0,1
8,2,0,3,77,1,4,0,0,1
8,2,0,2,29,1,5,0,0,1
8,1,0,1,41,1,1,0,1,1
8,1,0,1,35,1,5,0,1,1
8,2,0,4,119,2,6,0,0,1
8,2,0,2,63,2,7,0,1,1
8,2,0,2,77,2,7,0,1,1
8,1,0,1,29,2,4,0,0,1
8,1,0,1,35,2,7,0,1,1
8,1,0,1,123,2,1,0,0,1
8,2,0,5,41,2,1,0,0,1
8,2,0,3,41,2,3,0,0,1
8,1,1,1,59,2,7,0,0,1
8,1,0,1,37,2,4,0,0,1
8,1,0,5,123,2,6,0,0,1
8,2,0,2,17,2,7,0,1,1
8,1,0,3,41,2,2,0,1,1
8,1,1,2,41,2,2,0,0,1
8,2,0,4,59,2,4,0,2,1
8,2,0,3,101,2,6,0,0,1
8,2,0,4,5,2,5,0,1,1
8,2,0,2,41,2,7,0,0,1
8,2,0,6,69,2,6,0,0,2
8,2,0,5,29,3,7,0,1,1
8,1,0,3,25,3,1,0,0,1
8,1,0,1,31,3,2,0,0,1
8,1,0,1,41,3,3,0,0,1
8,2,0,3,19,3,4,0,0,1
8,1,1,1,5,3,5,0,0,1
8,2,0,4,13,3,7,0,1,1
8,2,0,4,51,3,7,0,0,2
8,1,0,5,5,3,6,0,1,1
8,1,0,1,101,3,1,0,0,1
8,1,0,4,1,3,1,0,0,1
8,1,1,1,1,3,1,0,0,1
8,3,0,5,93,3,2,0,0,2
8,3,0,3,59,3,4,0,0,1
8,1,1,1,101,3,4,0,0,1
8,2,0,4,13,3,4,0,0,1
8,2,0,2,1,3,6,0,0,1
8,1,1,1,31,3,5,0,0,1
